0x08061AC4	56	A crate with a Z logo on it.
0x08061AFE	26	Z. Exhibit #4
0x08061B1A	40	Z-Fighter Exhibit #4
0x08061B44	40	Z-Fighter Exhibit #4
0x08061B6E	56	A crate with a Z logo on it.
0x08061BA8	26	Z. Exhibit #5
0x08061BC4	40	Z-Fighter Exhibit #5
0x08061BEE	40	Z-Fighter Exhibit #5
0x08061C18	56	A crate with a Z logo on it.
0x08061C52	26	Z. Exhibit #6
0x08061C6E	40	Z-Fighter Exhibit #6
0x08061C98	40	Z-Fighter Exhibit #6
0x08061CC2	56	A crate with a Z logo on it.
0x08061CFC	26	Z. Exhibit #7
0x08061D18	40	Z-Fighter Exhibit #7
0x08061D42	40	Z-Fighter Exhibit #7
0x08061D6C	56	A crate with a Z logo on it.
0x08061DA6	26	Z. Exhibit #8
0x08061DC2	40	Z-Fighter Exhibit #8
0x08061DEC	40	Z-Fighter Exhibit #8
0x08061E16	56	A crate with a Z logo on it.
0x08061E50	26	Z. Exhibit #9
0x08061E6C	40	Z-Fighter Exhibit #9
0x08061E96	40	Z-Fighter Exhibit #9
0x08061EC0	56	A crate with a Z logo on it.
0x08061EFA	28	Z. Exhibit #10
0x08061F18	42	Z-Fighter Exhibit #10
0x08061F44	42	Z-Fighter Exhibit #10
0x08061F70	56	A crate with a Z logo on it.
0x08061FAA	28	Z. Exhibit #11
0x08061FC8	42	Z-Fighter Exhibit #11
0x08061FF4	42	Z-Fighter Exhibit #11
0x08062020	56	A crate with a Z logo on it.
0x0806205A	28	Z. Exhibit #12
0x08062078	42	Z-Fighter Exhibit #12
0x080620A4	42	Z-Fighter Exhibit #12
0x080620D0	56	A crate with a Z logo on it.
0x0806210A	28	Z. Exhibit #13
0x08062128	42	Z-Fighter Exhibit #13
0x08062154	42	Z-Fighter Exhibit #13
0x08062180	56	A crate with a Z logo on it.
0x080621BA	28	Z. Exhibit #14
0x080621D8	42	Z-Fighter Exhibit #14
0x08062204	42	Z-Fighter Exhibit #14
0x08062230	56	A crate with a Z logo on it.
0x0806226A	28	Z. Exhibit #15
0x08062288	42	Z-Fighter Exhibit #15
0x080622B4	42	Z-Fighter Exhibit #15
0x080622E0	56	A crate with a Z logo on it.
0x08062346	144	Mrs. Brief's freshly baked chocolate chip cookie! Restores 5 hit points.
0x080623E4	134	The Capsule Corporation database has no information on this person.
0x0806247C	92	This is a martial artist from the Other World.
0x080624E6	202	Olibu is an Other World fighter, originally from Earth. Many of Earth's legends are based off of him.
0x080625C4	182	A known criminal, wanted on several counts of chicanery and multiple counts of shenanigans.
0x08062690	136	A ruthless soldier of fortune. Armed with rocket propelled grenades.
0x08062728	180	A known criminal, wanted on several counts of mischief and multiple counts of high jinks. 
0x080627EC	144	A bomber armed with dangerous explosives. Approach with extreme caution.
0x0806287E	26	Majin Soldier
0x0806289A	122	One of Babidi's Majin Henchmen from an unknown alien species.
0x08062916	26	Majin Fighter
0x08062932	124	A martial artist who has been converted over to Babidi's side.
0x080629BC	246	A ninja. These warriors value stealth and subterfuge. Some ninja use their ninjutsu skills for assassination and thieving. 
0x08062AC8	186	A robot with thick geromantium armor that makes it invulnerable to most conventional attacks.
0x08062B84	24	Laser Turret
0x08062B9E	140	These advanced megawatt class chemical laser guns are quite dangerous.
0x08062C3C	342	Although many of these ancient warriors live by the code of the Bushido, they should be considered highly dangerous. Samurai are known for their devastating sword attacks.
0x08062D9E	212	Battle tanks are fully armored in 2 inch plates of geromantium. These tanks are armed with a 120mm cannon.
0x08062E82	116	A powerful and respected alien warrior in the Other World.
0x08062F04	208	An elementary school student who has made a name for himself in various junior martial arts tournaments.
0x08062FEA	246	This martial artist fought against Hercule in the 24th World Tournament. There appears to be something strange about him...
0x080630EC	128	There appears to be something strange about this martial artist.
0x0806317C	140	PuiPui is an alien from the planet Zoon and also a henchman of Babidi.
0x08063218	132	Dabura is the ruler of the Underworld. He is a henchman of Babidi.
0x080632AC	206	An evil wizard. Babidi is the son of Bibidi. He controls people by exploiting the evil in their hearts.
0x08063390	400	An evil creature created by Bibidi many ages ago. Although he is child-like, his extreme power, underdeveloped sense of right and wrong, and rubbery indestructible body make him a dangerous adversary.
0x08063534	268	This guardian of the North Galaxy is known as one of the greatest martial arts trainers in the universe, and his corny sense of humor.
0x0806364E	488	Bulma Brief is the daughter of the founder and president of the Capsule Corporation, Dr. Brief. Bulma has many invention patents in her name, most notably the Dragon Radar. Bulma is often involved in Goku's adventures, and is married to Vegeta.
0x08063844	266	Broly is the Legendary Super Saiyan, prophesied in ancient Saiyan folklore. Once defeated by Goku, he has returned, insane with rage.
0x08063960	192	Although  he looks like a child, Kid Buu is actually the most dangerous of all Buu's many forms.
0x08063A36	214	When Majin Buu was absorbed the mysterious Evil Buu, the Evil Buu transformed into this new dangerous form.
0x08063B22	162	When Gotenks was absorbed by Super Buu, Super Buu transformed into this new form.
0x08063BDA	158	When Gohan was absorbed by Super Buu, Super Buu transformed into this new form.
0x08063C8A	194	The evil soul of an organized crime boss named Janemba has escaped and become this evil creature.
0x08063D4E	26	Super Janemba
0x08063D6A	124	Janemba has transformed into a faster and more dangerous form.
0x08063DF4	170	A notorious monster from an alien planet of darkness. Has the power to absorb energy.
0x08063EB8	94	An evil Android created by Dr. Gero's computer.
0x08063F30	94	An evil Android created by Dr. Gero's computer.
0x08063FA8	94	An evil Android created by Dr. Gero's computer.
0x08064008	34	Super Android #13
0x0806402C	196	After absorbing the broken parts of Androids #14 and #15, #13 transformed into this Super Android.
0x0806410A	222	Once Dr. Gero's evil Android, she has now changed her ways and fights for the good guys. Is married to Krillin.
0x080641FA	432	The World Champion of Martial Arts. The world believes he was the one who defeated Cell, even though it was really Gohan. Although a powerful martial artist in his own right, he is no match for the Z-fighters powers.
0x080643BC	224	Krillin is an old friend of Goku's. They trained together under Master Roshi. Krillin is married to Android #18.
0x080644A8	232	Tien was once a rival of Goku is now a loyal Z-Fighter. His most distinguishing feature is his mysterious third eye.
0x0806459E	172	The crimefighting daughter of Hercule. She attends Orange Star High School with Gohan.
0x0806465A	190	Yamcha was once known as the dreaded Desert Bandit of Diablo Desert. He's now one of good guys.
0x0806472E	182	This Announcer has been announcing Martial Arts Tournaments since back when Goku was a kid!
0x080647F0	282	Baba is a fortune teller who sometimes acts as an emmisary between the physical world and the Other World. She is also Master Roshi's sister.
0x08064920	148	Dr. Brief is the president of the Capsule Corporation, and Bulma's father.
0x080649CC	102	Mrs. Brief is Dr. Brief's wife, and Bulma's mother.
0x08064A44	92	Bubbles is an ape who hangs out with King Kai.
0x08064AB4	144	Chiaotzu is a mysterious telepathic being who is often seen around Tien.
0x08064B56	176	Chi-Chi is Goku's wife and Gohan and Goten's mother. She is the daughter of the Ox-King.
0x08064C14	110	Chobi is a dinosaur who is friends with Gohan's family.
0x08064C90	132	Dende is the Guardian Of Earth and an alien from the planet Namek.
0x08064D22	128	Erasa attends high school with Gohan at Orange Star High School.
0x08064DB4	114	Gregory is a talking cricket who hangs out with King Kai.
0x08064E32	66	Jewl is a popular martial artist.
0x08064E8A	232	The Grand Kai is one of the Guardians of the universe and of the Other World. He is also a legendary martial artist.
0x08064F8C	128	The Supreme Kai is the highest ranking Guardian of the universe.
0x0806501C	88	Kibito is the body guard of the Supreme Kai.
0x0806508C	108	The Supreme Kai and Kibito fused to become Kibitoshin.
0x08065106	52	Killa is a martial artist.
0x08065152	140	King Yemma is a giant ogre who guards the entrance to the Other World.
0x080651E0	34	Yemma's Assistant
0x08065204	130	This assistant helps King Yemma usher souls into the Other World.
0x08065294	146	Korin is a wise martial artist cat who lives at the top of Korin's tower.
0x08065336	100	Marron is the daughter of Krillin and Android #18.
0x0806539C	24	Master Roshi
0x080653B6	218	Master Roshi is a master of martial arts who trained Goku and Krillin. He is also known as the Turtle Hermit.
0x0806549E	52	The Mayor of Hercule City.
0x080654DE	118	One of the monks in charge of running the World Tournament.
0x08065568	172	Mr. Popo is Dende's right hand man. He has lived on Kami's Lookout for countless ages.
0x08065624	138	Oolong is a friend of the Z-Fighters. He has the power to shapeshift.
0x080656C0	66	Ox King is the father of Chi-Chi.
0x08065704	26	Emperor Pilaf
0x08065720	188	The bumbling Pilaf has tried to take over the world many times, but is usually foiled by Goku.
0x080657EC	54	Pintar is a martial artist.
0x08065824	28	Village Priest
0x08065842	70	The head shaman of Nataday Village.
0x08065894	124	Puar is a shapeshiting cat and a constant companion of Yamcha.
0x08065920	92	Musaka is the ringmaster of the Musaka Circus.
0x08065992	34	A man of science!
0x080659C8	104	Sharpner attends Orange Star High School with Gohan.
0x08065A3C	94	This is a spirit that lives in the Other World.
0x08065AA4	112	Uub is 10 year old boy who is the reincarnation of Buu. 
0x08065B28	174	Yajirobe is a friend of the Z-Fighters. Although he carries a sword, he rarely uses it.
0x08065BEA	80	Watch out for this Cyborg's killer claw!
0x08065C4C	58	This blister creates enzymes.
0x08065C96	64	Enzymes assist Buu in digestion.
0x08065CEE	120	The Blood Cells in Buu's immune system don't like intruders.
0x08065D76	78	Half man... Half machine... All deadly.
0x08065DD2	120	These spirits come from the Other World to haunt the living.
0x08065E4C	24	Mini-Janemba
0x08065E66	104	Janemba creates these miniature versions of himself.
0x08065ED0	32	Knight Destroyer
0x08065EF2	120	The Destroyer's nastier, stronger, and meaner older brother.
0x08065F6C	40	Majin Shield Soldier
0x08065F96	118	This Majin Soldier will block your attacks with his shield.
0x08066022	82	This cyborg transforms into a metal ball.
0x08066086	104	This Mud Man will split in half when you attack him.
0x080660FC	144	From the ancient sands of time these mummies awaken to curse the living.
0x080661A0	108	The bones of the dead are animated by an unseen force.
0x08066224	126	These bandits have taken to the sky! Watch out for their bombs.
0x080662AE	94	These tough guys have more muscles than brains.
0x0806631E	120	These undead monsters thrive off of the blood of the living.
0x080663AC	94	These worms live inside Buu's digestive system.
0x08066420	94	These worms live inside Buu's digestive system.
0x08066494	94	These worms live inside Buu's digestive system.
0x0806650A	100	These aliens are like miniature versions of Yakon.
0x0806657E	136	When there is no more room in H.F.I.L. the dead will walk the Earth.
0x08066614	220	Gohan is the son of Goku and Chi-Chi. He is half human and half Saiyan. Gohan defeated Cell in the Cell Games.
0x080666FC	248	Goku is a Saiyan from the planet Vegeta that was stranded on Earth. He is an all-around good guy, who often saves the Earth.
0x08066802	234	Goten is the son of  Goku and Chi-Chi. Despite his young age, he's one of the most powerful fighters in the universe.
0x080668FC	232	Trunks is the son of Vegeta and Bulma. Despite his young age he's one of the most powerful fighters in the universe.
0x080669F4	302	Vegeta was the prince of the Planet Vegeta before it was destroyed by Frieza. Although he was once a villian, he usually fights for the Z-Fighters now.
0x08066B34	292	Once an evil villian, Piccolo has seen the error of his ways and is now one of Earth's greatest heroes. Piccolo is an alien from the planet Namek.
0x08066C72	186	A robot with thick geromantium armor that makes it invulnerable to most conventional attacks.
0x08066D40	180	A known criminal, wanted on several counts of mischief and multiple counts of high jinks. 
0x08066E08	140	These advanced megawatt class chemical laser guns are quite dangerous.
0x08066EA2	108	The bones of the dead are animated by an unseen force.
0x08066F20	94	These tough guys have more muscles than brains.
0x08066F96	144	From the ancient sands of time these mummies awaken to curse the living.
0x08067028	26	Death Machine
0x08067044	186	A robot with thick geromantium armor that makes it invulnerable to most conventional attacks.
0x08067100	38	Elite Majin Fighter
0x08067128	124	A martial artist who has been converted over to Babidi's side.
0x080671A6	38	Elite Majin Soldier
0x080671CE	122	One of Babidi's Majin Henchmen from an unknown alien species.
0x0806724A	40	Elite Shield Soldier
0x08067274	118	This Majin Soldier will block your attacks with his shield.
0x080672F8	136	When there is no more room in H.F.I.L. the dead will walk the Earth.
0x0806738E	104	This Mud Man will split in half when you attack him.
0x08067402	94	These tough guys have more muscles than brains.
0x08067462	30	Grand Mechanoid
0x08067482	82	This cyborg transforms into a metal ball.
0x080674EA	144	A bomber armed with dangerous explosives. Approach with extreme caution.
0x0806758C	136	A ruthless soldier of fortune. Armed with rocket propelled grenades.
0x08067628	182	A known criminal, wanted on several counts of chicanery and multiple counts of shenanigans.
0x080676E0	24	Hyper Cyborg
0x080676FA	78	Half man... Half machine... All deadly.
0x08067760	140	These advanced megawatt class chemical laser guns are quite dangerous.
0x080677EE	24	Janemba Hand
0x08067808	152	Be careful of the hand of Janemba that travels through a dimensional portal.
0x080678B8	212	Battle tanks are fully armored in 2 inch plates of geromantium. These tanks are armed with a 120mm cannon.
0x08067998	108	The bones of the dead are animated by an unseen force.
0x08067A1E	136	When there is no more room in H.F.I.L. the dead will walk the Earth.
0x08067ABE	144	A bomber armed with dangerous explosives. Approach with extreme caution.
0x08067B62	136	A ruthless soldier of fortune. Armed with rocket propelled grenades.
0x08067C04	78	Half man... Half machine... All deadly.
0x08067C6A	120	The Destroyer's nastier, stronger, and meaner older brother.
0x08067CFA	246	A ninja. These warriors value stealth and subterfuge. Some ninja use their ninjutsu skills for assassination and thieving. 
0x08067E06	120	These undead monsters thrive off of the blood of the living.
0x08067E90	120	These spirits come from the Other World to haunt the living.
0x08067F1A	144	From the ancient sands of time these mummies awaken to curse the living.
0x08067FC4	120	These spirits come from the Other World to haunt the living.
0x0806803E	32	Power Mechandoid
0x08068060	82	This cyborg transforms into a metal ball.
0x080680CC	182	A known criminal, wanted on several counts of chicanery and multiple counts of shenanigans.
0x08068190	342	Although many of these ancient warriors live by the code of the Bushido, they should be considered highly dangerous. Samurai are known for their devastating sword attacks.
0x080682E8	30	Shadow Colossus
0x08068308	120	The Destroyer's nastier, stronger, and meaner older brother.
0x08068382	28	Shadow Warrior
0x080683A0	246	A ninja. These warriors value stealth and subterfuge. Some ninja use their ninjutsu skills for assassination and thieving. 
0x080684A8	246	A ninja. These warriors value stealth and subterfuge. Some ninja use their ninjutsu skills for assassination and thieving. 
0x080685AE	342	Although many of these ancient warriors live by the code of the Bushido, they should be considered highly dangerous. Samurai are known for their devastating sword attacks.
0x08068714	180	A known criminal, wanted on several counts of mischief and multiple counts of high jinks. 
0x080687CA	28	Super Bio Mech
0x080687E8	80	Watch out for this Cyborg's killer claw!
0x0806883A	38	Super Majin Fighter
0x08068862	124	A martial artist who has been converted over to Babidi's side.
0x080688E0	38	Super Majin Soldier
0x08068908	122	One of Babidi's Majin Henchmen from an unknown alien species.
0x08068984	40	Super Shield Soldier
0x080689AE	118	This Majin Soldier will block your attacks with his shield.
0x08068A3C	104	This Mud Man will split in half when you attack him.
0x08068AA6	28	Ultra Bio Mech
0x08068AC4	80	Watch out for this Cyborg's killer claw!
0x08068B20	120	These undead monsters thrive off of the blood of the living.
0x08068BB2	212	Battle tanks are fully armored in 2 inch plates of geromantium. These tanks are armed with a 120mm cannon.
0x08068C88	24	Majin Vegeta
0x08068CA2	104	Vegeta has been taken over by Babidi's Majin powers.
0x08068D0C	30	Airship Warlord
0x08068D2C	80	Watch out for this Cyborg's killer claw!
0x08068D7E	32	Pilaf's Guardian
0x08068DA0	120	The Destroyer's nastier, stronger, and meaner older brother.
0x08068E1A	36	Pharoah Totenhotep
0x08068E40	144	From the ancient sands of time these mummies awaken to curse the living.
0x08068EE2	154	Gotenks is the fusion of Goten and Trunks using the Metamorese Art of Fusion.
0x08068F8C	150	Gogeta is the fusion of Goku and Vegeta using the Metamorese Art of Fusion.
0x08069032	144	Vegito is the fusion of Goku and Vegeta using the magic Potara earrings.
0x080690C4	30	Alien Announcer
0x080690E4	158	This fungus alien is well known as the announcer of the Other World Tournament.
0x08069196	136	This guardian of the West Galaxy has a fierce rivalry with King Kai.
0x08069220	26	Banshee Blast
0x0806923C	162	Hold the B Button to emit 5 thin, powerful beams of energy, one from each finger.
0x080692F2	284	Press the B Button and release to emit a large ball of energy that explodes on contact.  Hold the B Button longer to make the attack stronger.
0x08069410	38	Big Bang Kamehameha
0x08069438	156	Hold the B Button to create a large ball of energy, followed by a long beam.  
0x080694D6	28	Burning Attack
0x080694F4	278	Press the B Button to shoot a spiked ball of chrono-energy which stuns enemies on contact.  Hold the B Button longer to increase stun time.
0x0806960C	42	Dragon Fist Explosion
0x08069638	314	Hold the B Button to create a giant dragon of pure energy.  Use the +Control Pad to control the dragon's head.  Release the B Button to make the dragon bite.
0x08069774	38	Electric Kamehameha
0x0806979C	214	Hold the B Button to emit a long beam of energy.  Enemies hit by this beam can become electrically charged.
0x08069874	24	Energy Blast
0x0806988E	270	Press the B Button to shoot out a concentrated missile of internal energy.  Press the B Button multiple times to shoot out many blasts.
0x0806999E	24	Energy Punch
0x080699B8	134	Press the B Button to throw a mighty punch, enhanced with energy.  
0x08069A40	24	Energy Sword
0x08069A5A	314	Hold the B Button to create a glowing sword of energy.  When fully charged, continue holding the B Button to spin around, and press the +Control Pad to move.
0x08069BAE	168	Hold the B Button to emit a long beam of energy which travels across land instantly.
0x08069C58	32	Flame Kamehameha
0x08069C7A	270	Hold the B Button to emit a chain of energy flames.  While holding the B Button, press the +Control Pad to move the flames like a whip.
0x08069D8A	24	Fusion Dance
0x08069DA4	260	Press the B Button to begin the Fusion Dance sequence.  Watch carefully, then press the button indicated when it is highlighted.  
0x08069EAA	54	Super Kamikaze Ghost Attack
0x08069EE2	302	Hold the B Button to create small ghost replicas.  Let go of the B Button to release the ghosts, which attack the closest enemy and explode on contact.
0x0806A012	40	Instant Transmission
0x0806A03C	300	Hold the B Button to bring up the cursor.  Use the +Control Pad to select an item, enemy, or switch.  Release the B Button to teleport there and back.
0x0806A180	96	Hold the B Button to emit a long beam of energy.
0x0806A1F8	146	Mispronounced by Goten.  Hold the B Button to emit a long beam of energy.
0x0806A2A0	318	Hold the B Button to make a cursor appear in front of the player.  Upon releasing the B Button, a large ball of energy will be thrown at the cursor's location.
0x0806A3F2	204	Press the B Button to turn into the Great Saiyaman.  Press the B Button again to turn back into Gohan.
0x0806A4C0	24	Super Saiyan
0x0806A4DA	104	Press the B Button to transform into a Super Saiyan.
0x0806A544	28	Super Saiyan 3
0x0806A562	226	Press the B Button to transform into a Super Saiyan 3.  You must already be a Super Sayian to use this technique.
0x0806A646	46	Ultra Volleyball Attack
0x0806A676	154	Press the B Button to emit a beam that turns enemies into giant volleyballs. 
0x0806A71A	52	Webfoot Technologies, Inc.
0x0806A78C	34	Tools Programming
0x0806A7B0	24	Cliff Davies
0x0806A7E8	38	Network Programming
0x0806A824	64	Lead Game Scripting, Design, Art
0x0806A866	24	Andrew Myers
0x0806A880	76	Lead Character Production, Design, Art
0x0806A8CE	26	Gerry Swanson
0x0806A8EA	76	Lead Level Design, Dialog, Design, Art
0x0806A950	26	Character Art
0x0806A984	24	Portrait Art
0x0806A99E	36	Brian Babendererde
0x0806A9D8	40	Character Animation:
0x0806AA68	24	Yannis Brown
0x0806AA82	40	Music, Sound Effects
0x0806AAFC	26	Dana Dominiak
0x0806AB18	26	Dana Dominiak
0x0806AB34	38	Producer, President
0x0806AB5C	26	Pascal Pochol
0x0806AB78	64	Director of Software Engineering
0x0806AC16	26	Andrew Osborn
0x0806AC9C	30	Dana Pellegrini
0x0806ACBC	24	Debra Osborn
0x0806ACD6	32	Project Director
0x0806AD12	24	Mark Flitman
0x0806AD2C	30	Senior Producer
0x0806AD60	36	Executive Producer
0x0806AD86	24	Matt Collins
0x0806ADA0	40	Senior Brand Manager
0x0806ADE2	42	Director of Marketing
0x0806AE0E	30	Nancy MacIntyre
0x0806AE2E	34	V.P. of Marketing
0x0806AE68	76	Executive. V.P. of Sales and Marketing
0x0806AEB6	24	Steve Martin
0x0806AED0	58	Director of Creative Services
0x0806AF0C	34	Elizabeth Mackney
0x0806AF30	92	Director of Editorial & Documentation Services
0x0806AF8E	24	Kelly Wolnik
0x0806AFA8	32	Graphic Designer
0x0806AFCA	24	Kurt Carlson
0x0806AFE4	48	Documentation-Specialist
0x0806B044	34	Michael Gilmartin
0x0806B068	60	Director of Publishing Support
0x0806B0A6	44	Ezequiel "Chuck" Nunez
0x0806B0D4	28	QA Supervisors
0x0806B0F2	42	Christopher D. Reimer
0x0806B12E	28	Howell Selburn
0x0806B14C	28	Assistant Lead
0x0806B234	26	Angel Marquez
0x0806B250	30	Special Thanks:
0x0806B2CA	26	Chris Lundeen
0x0806B2E6	56	FUNimation Productions, Ltd.
0x0806B322	24	Gen Fukunaga
0x0806B350	36	Daniel Cocanougher
0x0806B376	48	Executive Vice-President
0x0806B3A8	44	Cindy Brennan Fukunaga
0x0806B3D6	50	Vice-President, Marketing
0x0806B422	42	Director of Licensing
0x0806B44E	24	Jeremy Snead
0x0806B468	50	Licensing Account Manager
0x0806B49C	28	Jeremy Carlile
0x0806B4BA	26	Script Writer
0x0806B4D6	30	Special Thanks:
0x0806B4F8	26	SHUEISHA Inc.
0x0806B516	28	Toei Animation
0x0806B536	28	Akira Toriyama
0x0806B554	30	Original Author
0x0806B590	30	The Other World
0x0806B5C4	28	Great Saiyaman
0x0806B5F6	32	World Tournament
0x0806B64E	24	Majin Vegeta
0x0806B768	30	A New Beginning
0x0806B8B4	28	Grand Champion
0x0806B8D2	28	World Champion
0x0806B924	38	Supreme Grandmaster
0x0806BA74	24	Super Saiyan
0x0806BA8E	44	Ascendant Super Saiyan
0x0806BABC	28	Super Saiyan 2
0x0806BADA	28	Super Saiyan 3
0x0806BAF8	26	Mystic Saiyan
0x0806BB14	44	Legendary Super Saiyan
0x0806BB50	26	Golden Oozaru
0x0806BB7A	30	Mystical Dragon
0x0806BB9A	28	Eternal Dragon
0x0806BBB8	28	Match 1 Fight!
0x0806BBD6	28	Match 2 Fight!
0x0806BBF4	28	Match 3 Fight!
0x0806BC12	28	Match 4 Fight!
0x0806BC30	28	Match 5 Fight!
0x0806BC4E	28	Match 6 Fight!
0x0806BC6C	28	Match 7 Fight!
0x0806BC8A	28	Match 8 Fight!
0x0806BCA8	28	Match 9 Fight!
0x0806BCC6	30	Match 10 Fight!
0x086B7400	136	"Energy attack level set for attack which doesn't exist for player!"
0x086B748C	148	"Energy attack level requested for attack which doesn't exist for player!"
0x086B7524	106	"Unable to find sprite index in character state data"
0x08734D24	38	&'()*+,-./012345678
0x087358A6	30	&'()*+,-./01234
0x08735908	38	>?@ABCDEF56789:;<=[
0x08735F58	36	YZ[\]^_=>`abcCdefg
0x0873741C	44	PQRSTUV9WXY999Z[\]]]]^
0x0873A880	30	pqrstuvwxyz{{{|
0x0873B5CE	38	FGHIJKLMNO/PQNRSTUV
0x0873B648	24	fghNiQ/Njklm
0x0873B66A	30	WXYZ[\=]@!=^_`a
0x08742D50	24	4566789:;<=>
0x08743666	44	GJKLMNOPQ{52}STU@VWXYZ{47}
0x08748B1A	52	234555567895:;<55=>?5@AB5C
0x087801BC	24	-Accessories
